"HomeTeam","AwayTeam",HF,AF,HC,AC,HTHG,HTAG,RedsPerGame,YellowsPerGame,FaulesPerGame,AwayRedsPerGame,AwayYellowsPerGame,AwayFaulesPerGame,WinsPerGame,AwayWinsPerGame,Paciencia
"Sunderland","Reading",8,11,2,5,2,0,0.0959,1.8233,12.2895,0.0789,1.2807,10.6754,0.2387,0.2807,0.1633
"Liverpool","Aston Villa",4,11,1,4,0,2,0.0604,1.3607,10.9412,0.0702,1.6509,12.3825,0.5217,0.3070,0.1633
"Man United","Sunderland",13,10,0,0,2,0,0.0604,1.5062,11.1223,0.0959,1.8233,12.2895,0.6362,0.2387,0.1309
"Newcastle","Man City",9,16,3,8,0,2,0.1018,1.5579,12.0000,0.0855,1.6201,11.5378,0.3544,0.4951,0.1594
"Norwich","Wigan",7,4,3,7,1,0,0.0592,1.5921,10.6316,0.0888,1.7039,12.1382,0.2566,0.2796,0.1261
"QPR","Fulham",10,14,1,4,0,0,0.1316,1.6754,10.7018,0.0636,1.4254,11.5987,0.1930,0.3026,0.1564
"Stoke","Everton",11,13,1,2,0,1,0.0789,1.8105,11.7605,0.0851,1.5139,12.1517,0.3053,0.3824,0.1002
"Tottenham","Swansea",12,8,2,7,0,0,0.0743,1.4907,11.2771,0.0526,1.3910,9.9135,0.4644,0.3083,0.1695
"West Brom","West Ham",12,9,3,9,0,0,0.0622,1.6196,11.3469,0.0789,1.7491,11.8281,0.2536,0.3123,0.1508
"Reading","Arsenal",8,4,1,3,0,3,0.0789,1.2807,10.6754,0.0882,1.5186,11.0464,0.2807,0.5728,0.1677
"Liverpool","Fulham",13,6,1,4,2,0,0.0604,1.3607,10.9412,0.0636,1.4254,11.5987,0.5217,0.3026,0.1526
"Man City","Reading",11,15,2,7,0,0,0.0855,1.6201,11.5378,0.0789,1.2807,10.6754,0.4951,0.2807,0.1695
"Newcastle","QPR",9,16,3,8,0,0,0.1018,1.5579,12.0000,0.1316,1.6754,10.7018,0.3544,0.1930,0.1614
"Southampton","Sunderland",11,15,0,3,0,1,0.0737,1.3816,11.9921,0.0959,1.8233,12.2895,0.3421,0.2387,0.1442
"Tottenham","Stoke",8,11,2,9,0,0,0.0743,1.4907,11.2771,0.0789,1.8105,11.7605,0.4644,0.3053,0.1450
"West Brom","Norwich",14,9,1,3,1,1,0.0622,1.6196,11.3469,0.0592,1.5921,10.6316,0.2536,0.2566,0.1564
"West Ham","Everton",12,8,3,2,1,0,0.0789,1.7491,11.8281,0.0851,1.5139,12.1517,0.3123,0.3824,0.1677
"Wigan","Arsenal",14,8,1,3,0,0,0.0888,1.7039,12.1382,0.0882,1.5186,11.0464,0.2796,0.5728,0.1610
"Chelsea","Aston Villa",6,11,0,0,3,0,0.0882,1.6115,11.1981,0.0702,1.6509,12.3825,0.5913,0.3070,0.1508
"Swansea","Man United",11,16,2,8,1,1,0.0526,1.3910,9.9135,0.0604,1.5062,11.1223,0.3083,0.6362,0.1505
"Aston Villa","Tottenham",11,7,1,2,0,0,0.0702,1.6509,12.3825,0.0743,1.4907,11.2771,0.3070,0.4644,0.1526
"Everton","Wigan",10,11,1,5,0,0,0.0851,1.5139,12.1517,0.0888,1.7039,12.1382,0.3824,0.2796,0.1450
"Fulham","Southampton",14,12,3,6,1,0,0.0636,1.4254,11.5987,0.0737,1.3816,11.9921,0.3026,0.3421,0.1505
"Man United","Newcastle",12,16,3,9,1,2,0.0604,1.5062,11.1223,0.1018,1.5579,12.0000,0.6362,0.3544,0.1695
"Norwich","Chelsea",7,7,1,3,0,1,0.0592,1.5921,10.6316,0.0882,1.6115,11.1981,0.2566,0.5913,0.1610
"QPR","West Brom",9,10,1,2,0,1,0.1316,1.6754,10.7018,0.0622,1.6196,11.3469,0.1930,0.2536,0.1309
"Reading","Swansea",14,17,2,5,0,0,0.0789,1.2807,10.6754,0.0526,1.3910,9.9135,0.2807,0.3083,0.1411
"Stoke","Liverpool",11,5,3,7,2,1,0.0789,1.8105,11.7605,0.0604,1.3607,10.9412,0.3053,0.5217,0.1442
"Sunderland","Man City",14,16,1,5,0,0,0.0959,1.8233,12.2895,0.0855,1.6201,11.5378,0.2387,0.4951,0.1614
"Arsenal","Newcastle",8,10,0,1,1,1,0.0882,1.5186,11.0464,0.1018,1.5579,12.0000,0.5728,0.3544,0.1309
"Aston Villa","Wigan",16,8,3,8,0,1,0.0702,1.6509,12.3825,0.0888,1.7039,12.1382,0.3070,0.2796,0.1614
"Fulham","Swansea",14,12,2,5,0,1,0.0636,1.4254,11.5987,0.0526,1.3910,9.9135,0.3026,0.3083,0.1594
"Man United","West Brom",9,7,1,2,1,0,0.0604,1.5062,11.1223,0.0622,1.6196,11.3469,0.6362,0.2536,0.1610
"Norwich","Man City",8,10,3,7,1,2,0.0592,1.5921,10.6316,0.0855,1.6201,11.5378,0.2566,0.4951,0.1411
"Reading","West Ham",17,10,3,10,1,0,0.0789,1.2807,10.6754,0.0789,1.7491,11.8281,0.2807,0.3123,0.1505
"Stoke","Southampton",6,9,3,4,1,3,0.0789,1.8105,11.7605,0.0737,1.3816,11.9921,0.3053,0.3421,0.1526
"Sunderland","Tottenham",9,15,1,5,1,0,0.0959,1.8233,12.2895,0.0743,1.4907,11.2771,0.2387,0.4644,0.1450
"Everton","Chelsea",14,12,2,7,1,1,0.0851,1.5139,12.1517,0.0882,1.6115,11.1981,0.3824,0.5913,0.1442
"QPR","Liverpool",10,8,2,5,0,3,0.1316,1.6754,10.7018,0.0604,1.3607,10.9412,0.1930,0.5217,0.1677
"Man City","Stoke",6,9,2,6,1,0,0.0855,1.6201,11.5378,0.0789,1.8105,11.7605,0.4951,0.3053,0.1505
"Southampton","Arsenal",9,6,2,4,1,1,0.0737,1.3816,11.9921,0.0882,1.5186,11.0464,0.3421,0.5728,0.1261
"Swansea","Aston Villa",7,15,0,4,1,1,0.0526,1.3910,9.9135,0.0702,1.6509,12.3825,0.3083,0.3070,0.1002
"Tottenham","Reading",9,9,0,0,1,1,0.0743,1.4907,11.2771,0.0789,1.2807,10.6754,0.4644,0.2807,0.1442
"West Brom","Fulham",14,6,0,0,0,1,0.0622,1.6196,11.3469,0.0636,1.4254,11.5987,0.2536,0.3026,0.1695
"West Ham","Norwich",14,7,0,0,2,0,0.0789,1.7491,11.8281,0.0592,1.5921,10.6316,0.3123,0.2566,0.1526
"Wigan","Man United",13,5,1,3,0,2,0.0888,1.7039,12.1382,0.0604,1.5062,11.1223,0.2796,0.6362,0.1594
"Chelsea","QPR",12,8,1,3,0,0,0.0882,1.6115,11.1981,0.1316,1.6754,10.7018,0.5913,0.1930,0.1450
"Liverpool","Sunderland",8,5,0,1,2,0,0.0604,1.3607,10.9412,0.0959,1.8233,12.2895,0.5217,0.2387,0.1508
"Newcastle","Everton",21,7,3,8,1,1,0.1018,1.5579,12.0000,0.0851,1.5139,12.1517,0.3544,0.3824,0.1564
"Aston Villa","Southampton",9,6,1,3,0,1,0.0702,1.6509,12.3825,0.0737,1.3816,11.9921,0.3070,0.3421,0.1002
"Everton","Swansea",13,9,1,6,0,0,0.0851,1.5139,12.1517,0.0526,1.3910,9.9135,0.3824,0.3083,0.1508
"Fulham","Wigan",8,15,0,1,1,0,0.0636,1.4254,11.5987,0.0888,1.7039,12.1382,0.3026,0.2796,0.1526
"Norwich","Newcastle",5,6,0,1,0,0,0.0592,1.5921,10.6316,0.1018,1.5579,12.0000,0.2566,0.3544,0.1677
"QPR","Tottenham",10,7,1,3,0,0,0.1316,1.6754,10.7018,0.0743,1.4907,11.2771,0.1930,0.4644,0.1261
"Reading","West Brom",6,13,1,3,0,1,0.0789,1.2807,10.6754,0.0622,1.6196,11.3469,0.2807,0.2536,0.1614
"Stoke","Chelsea",13,9,1,2,0,1,0.0789,1.8105,11.7605,0.0882,1.6115,11.1981,0.3053,0.5913,0.1594
"Sunderland","West Ham",10,13,0,3,1,0,0.0959,1.8233,12.2895,0.0789,1.7491,11.8281,0.2387,0.3123,0.1633
"Arsenal","Man City",11,18,4,8,0,2,0.0882,1.5186,11.0464,0.0855,1.6201,11.5378,0.5728,0.4951,0.1695
"Man United","Liverpool",14,16,1,6,1,0,0.0604,1.5062,11.1223,0.0604,1.3607,10.9412,0.6362,0.5217,0.1442
"Chelsea","Southampton",10,11,1,2,2,0,0.0882,1.6115,11.1981,0.0737,1.3816,11.9921,0.5913,0.3421,0.1505
"Liverpool","Norwich",10,8,1,3,2,0,0.0604,1.3607,10.9412,0.0592,1.5921,10.6316,0.5217,0.2566,0.1505
"Man City","Fulham",12,6,1,4,1,0,0.0855,1.6201,11.5378,0.0636,1.4254,11.5987,0.4951,0.3026,0.1610
"Newcastle","Reading",9,10,2,7,1,0,0.1018,1.5579,12.0000,0.0789,1.2807,10.6754,0.3544,0.2807,0.1594
"Swansea","Stoke",11,9,0,0,0,0,0.0526,1.3910,9.9135,0.0789,1.8105,11.7605,0.3083,0.3053,0.1695
"West Brom","Aston Villa",8,10,3,9,0,2,0.0622,1.6196,11.3469,0.0702,1.6509,12.3825,0.2536,0.3070,0.1261
"West Ham","QPR",6,11,1,2,0,1,0.0789,1.7491,11.8281,0.1316,1.6754,10.7018,0.3123,0.1930,0.1442
"Wigan","Sunderland",10,16,3,8,1,3,0.0888,1.7039,12.1382,0.0959,1.8233,12.2895,0.2796,0.2387,0.1677
"Chelsea","Arsenal",10,11,2,5,2,0,0.0882,1.6115,11.1981,0.0882,1.5186,11.0464,0.5913,0.5728,0.1564
"Tottenham","Man United",7,14,1,6,0,1,0.0743,1.4907,11.2771,0.0604,1.5062,11.1223,0.4644,0.6362,0.1309
"Southampton","Everton",14,11,2,5,0,0,0.0737,1.3816,11.9921,0.0851,1.5139,12.1517,0.3421,0.3824,0.1633
"Arsenal","West Ham",9,10,0,1,1,1,0.0882,1.5186,11.0464,0.0789,1.7491,11.8281,0.5728,0.3123,0.1594
"Aston Villa","Newcastle",16,9,5,12,0,2,0.0702,1.6509,12.3825,0.1018,1.5579,12.0000,0.3070,0.3544,0.1695
"QPR","Man City",9,9,2,6,0,0,0.1316,1.6754,10.7018,0.0855,1.6201,11.5378,0.1930,0.4951,0.1508
"Stoke","Wigan",12,10,1,3,1,0,0.0789,1.8105,11.7605,0.0888,1.7039,12.1382,0.3053,0.2796,0.1411
"Sunderland","Swansea",11,11,1,4,0,0,0.0959,1.8233,12.2895,0.0526,1.3910,9.9135,0.2387,0.3083,0.1594
"Arsenal","Liverpool",9,11,3,7,0,1,0.0882,1.5186,11.0464,0.0604,1.3607,10.9412,0.5728,0.5217,0.1614
"Everton","West Brom",9,14,0,2,2,0,0.0851,1.5139,12.1517,0.0622,1.6196,11.3469,0.3824,0.2536,0.1505
"Fulham","West Ham",8,9,2,4,1,0,0.0636,1.4254,11.5987,0.0789,1.7491,11.8281,0.3026,0.3123,0.1309
"Man United","Southampton",10,10,2,5,2,1,0.0604,1.5062,11.1223,0.0737,1.3816,11.9921,0.6362,0.3421,0.1450
"Norwich","Tottenham",13,14,4,9,1,0,0.0592,1.5921,10.6316,0.0743,1.4907,11.2771,0.2566,0.4644,0.1633
"Reading","Chelsea",8,20,1,4,0,1,0.0789,1.2807,10.6754,0.0882,1.6115,11.1981,0.2807,0.5913,0.1002
"Arsenal","Stoke",3,13,0,3,0,0,0.0882,1.5186,11.0464,0.0789,1.8105,11.7605,0.5728,0.3053,0.1309
"Everton","Aston Villa",6,23,1,6,1,2,0.0851,1.5139,12.1517,0.0702,1.6509,12.3825,0.3824,0.3070,0.1411
"Fulham","Man United",8,15,1,3,0,0,0.0636,1.4254,11.5987,0.0604,1.5062,11.1223,0.3026,0.6362,0.1614
"Newcastle","Chelsea",11,5,2,7,1,0,0.1018,1.5579,12.0000,0.0882,1.6115,11.1981,0.3544,0.5913,0.1442
"QPR","Norwich",6,20,2,9,0,0,0.1316,1.6754,10.7018,0.0592,1.5921,10.6316,0.1930,0.2566,0.1610
"Reading","Sunderland",12,15,1,5,1,1,0.0789,1.2807,10.6754,0.0959,1.8233,12.2895,0.2807,0.2387,0.1450
"West Ham","Swansea",7,9,1,3,0,0,0.0789,1.7491,11.8281,0.0526,1.3910,9.9135,0.3123,0.3083,0.1261
"Wigan","Southampton",6,16,0,2,1,0,0.0888,1.7039,12.1382,0.0737,1.3816,11.9921,0.2796,0.3421,0.1594
"Man City","Liverpool",14,7,2,8,1,1,0.0855,1.6201,11.5378,0.0604,1.3607,10.9412,0.4951,0.5217,0.1677
"West Brom","Tottenham",9,9,3,2,0,0,0.0622,1.6196,11.3469,0.0743,1.4907,11.2771,0.2536,0.4644,0.1526
"Chelsea","Wigan",9,13,1,4,1,0,0.0882,1.6115,11.1981,0.0888,1.7039,12.1382,0.5913,0.2796,0.1695
"Norwich","Fulham",10,16,2,6,0,0,0.0592,1.5921,10.6316,0.0636,1.4254,11.5987,0.2566,0.3026,0.1442
"Southampton","Man City",9,13,1,4,2,1,0.0737,1.3816,11.9921,0.0855,1.6201,11.5378,0.3421,0.4951,0.1564
"Stoke","Reading",7,4,2,4,0,0,0.0789,1.8105,11.7605,0.0789,1.2807,10.6754,0.3053,0.2807,0.1505
"Sunderland","Arsenal",6,13,3,8,0,1,0.0959,1.8233,12.2895,0.0882,1.5186,11.0464,0.2387,0.5728,0.1677
"Swansea","QPR",10,9,1,5,2,0,0.0526,1.3910,9.9135,0.1316,1.6754,10.7018,0.3083,0.1930,0.1633
"Tottenham","Newcastle",5,11,0,2,1,1,0.0743,1.4907,11.2771,0.1018,1.5579,12.0000,0.4644,0.3544,0.1508
"Aston Villa","West Ham",15,12,3,8,0,0,0.0702,1.6509,12.3825,0.0789,1.7491,11.8281,0.3070,0.3123,0.1526
"Man United","Everton",12,9,0,2,2,0,0.0604,1.5062,11.1223,0.0851,1.5139,12.1517,0.6362,0.3824,0.1002
"Liverpool","West Brom",9,9,1,6,0,0,0.0604,1.3607,10.9412,0.0622,1.6196,11.3469,0.5217,0.2536,0.1610
"Liverpool","Swansea",6,9,0,1,1,0,0.0604,1.3607,10.9412,0.0526,1.3910,9.9135,0.5217,0.3083,0.1442
"Arsenal","Aston Villa",7,12,1,4,1,0,0.0882,1.5186,11.0464,0.0702,1.6509,12.3825,0.5728,0.3070,0.1564
"Fulham","Stoke",4,9,1,5,1,0,0.0636,1.4254,11.5987,0.0789,1.8105,11.7605,0.3026,0.3053,0.1261
"Norwich","Everton",15,10,1,3,0,1,0.0592,1.5921,10.6316,0.0851,1.5139,12.1517,0.2566,0.3824,0.1450
"QPR","Man United",10,6,0,0,0,1,0.1316,1.6754,10.7018,0.0604,1.5062,11.1223,0.1930,0.6362,0.1677
"Reading","Wigan",9,11,3,3,0,2,0.0789,1.2807,10.6754,0.0888,1.7039,12.1382,0.2807,0.2796,0.1508
"West Brom","Sunderland",13,9,2,5,1,0,0.0622,1.6196,11.3469,0.0959,1.8233,12.2895,0.2536,0.2387,0.1374
"Man City","Chelsea",19,5,3,7,0,0,0.0855,1.6201,11.5378,0.0882,1.6115,11.1981,0.4951,0.5913,0.1594
"Newcastle","Southampton",12,12,0,4,2,1,0.1018,1.5579,12.0000,0.0737,1.3816,11.9921,0.3544,0.3421,0.1309
"West Ham","Tottenham",12,7,4,9,1,1,0.0789,1.7491,11.8281,0.0743,1.4907,11.2771,0.3123,0.4644,0.1442
"Chelsea","West Brom",12,16,1,4,1,0,0.0882,1.6115,11.1981,0.0622,1.6196,11.3469,0.5913,0.2536,0.1614
"Everton","Reading",8,8,1,3,1,0,0.0851,1.5139,12.1517,0.0789,1.2807,10.6754,0.3824,0.2807,0.1677
"Man United","Norwich",5,15,0,4,1,0,0.0604,1.5062,11.1223,0.0592,1.5921,10.6316,0.6362,0.2566,0.1633
"Southampton","QPR",7,15,1,5,1,1,0.0737,1.3816,11.9921,0.1316,1.6754,10.7018,0.3421,0.1930,0.1442
"Stoke","West Ham",12,12,1,4,0,1,0.0789,1.8105,11.7605,0.0789,1.7491,11.8281,0.3053,0.3123,0.1610
"Sunderland","Fulham",9,14,1,5,1,2,0.0959,1.8233,12.2895,0.0636,1.4254,11.5987,0.2387,0.3026,0.1002
"Swansea","Newcastle",9,17,0,2,0,0,0.0526,1.3910,9.9135,0.1018,1.5579,12.0000,0.3083,0.3544,0.1546
"Wigan","Liverpool",11,15,2,6,0,3,0.0888,1.7039,12.1382,0.0604,1.3607,10.9412,0.2796,0.5217,0.1564
"Tottenham","Arsenal",17,13,3,7,2,0,0.0743,1.4907,11.2771,0.0882,1.5186,11.0464,0.4644,0.5728,0.1526
"Aston Villa","Man City",10,14,2,4,0,1,0.0702,1.6509,12.3825,0.0855,1.6201,11.5378,0.3070,0.4951,0.1695
"Norwich","Southampton",9,10,2,7,0,0,0.0592,1.5921,10.6316,0.0737,1.3816,11.9921,0.2566,0.3421,0.1526
"QPR","Sunderland",4,19,0,2,1,1,0.1316,1.6754,10.7018,0.0959,1.8233,12.2895,0.1930,0.2387,0.1411
"Reading","Aston Villa",8,7,2,7,1,2,0.0789,1.2807,10.6754,0.0702,1.6509,12.3825,0.2807,0.3070,0.1610
"West Brom","Swansea",9,10,1,3,1,1,0.0622,1.6196,11.3469,0.0526,1.3910,9.9135,0.2536,0.3083,0.1450
"Liverpool","Tottenham",9,8,1,3,1,1,0.0604,1.3607,10.9412,0.0743,1.4907,11.2771,0.5217,0.4644,0.1505
"Newcastle","Stoke",10,12,1,3,0,0,0.1018,1.5579,12.0000,0.0789,1.8105,11.7605,0.3544,0.3053,0.1594
"Aston Villa","QPR",16,10,3,8,1,1,0.0702,1.6509,12.3825,0.1316,1.6754,10.7018,0.3070,0.1930,0.1614
"Everton","Man City",15,10,6,11,1,0,0.0851,1.5139,12.1517,0.0855,1.6201,11.5378,0.3824,0.4951,0.1261
"Man United","Reading",5,16,0,2,1,0,0.0604,1.5062,11.1223,0.0789,1.2807,10.6754,0.6362,0.2807,0.1450
"Southampton","Liverpool",10,10,0,1,2,1,0.0737,1.3816,11.9921,0.0604,1.3607,10.9412,0.3421,0.5217,0.1508
"Stoke","West Brom",15,11,2,6,0,0,0.0789,1.8105,11.7605,0.0622,1.6196,11.3469,0.3053,0.2536,0.1695
"Swansea","Arsenal",2,7,1,3,0,0,0.0526,1.3910,9.9135,0.0882,1.5186,11.0464,0.3083,0.5728,0.1610
"Chelsea","West Ham",5,14,0,2,1,0,0.0882,1.6115,11.1981,0.0789,1.7491,11.8281,0.5913,0.3123,0.1505
"Sunderland","Norwich",11,11,1,5,1,1,0.0959,1.8233,12.2895,0.0592,1.5921,10.6316,0.2387,0.2566,0.1309
"Tottenham","Fulham",10,5,1,3,0,0,0.0743,1.4907,11.2771,0.0636,1.4254,11.5987,0.4644,0.3026,0.1411
"Wigan","Newcastle",7,12,1,3,1,0,0.0888,1.7039,12.1382,0.1018,1.5579,12.0000,0.2796,0.3544,0.1002
"Arsenal","Reading",9,14,0,1,1,0,0.0882,1.5186,11.0464,0.0789,1.2807,10.6754,0.5728,0.2807,0.1309
"Everton","Stoke",13,18,1,5,1,0,0.0851,1.5139,12.1517,0.0789,1.8105,11.7605,0.3824,0.3053,0.1411
"Man City","Newcastle",6,8,0,2,2,0,0.0855,1.6201,11.5378,0.1018,1.5579,12.0000,0.4951,0.3544,0.1633
"Southampton","Chelsea",12,6,2,5,2,1,0.0737,1.3816,11.9921,0.0882,1.6115,11.1981,0.3421,0.5913,0.1610
"Sunderland","Man United",11,9,3,7,0,1,0.0959,1.8233,12.2895,0.0604,1.5062,11.1223,0.2387,0.6362,0.1614
"Swansea","Tottenham",5,10,2,8,0,2,0.0526,1.3910,9.9135,0.0743,1.4907,11.2771,0.3083,0.4644,0.1677
"West Ham","West Brom",10,13,1,3,2,0,0.0789,1.7491,11.8281,0.0622,1.6196,11.3469,0.3123,0.2536,0.1594
"Wigan","Norwich",13,9,1,4,0,0,0.0888,1.7039,12.1382,0.0592,1.5921,10.6316,0.2796,0.2566,0.1442
"Aston Villa","Liverpool",9,8,1,3,1,0,0.0702,1.6509,12.3825,0.0604,1.3607,10.9412,0.3070,0.5217,0.1450
"Fulham","QPR",11,7,4,5,3,1,0.0636,1.4254,11.5987,0.1316,1.6754,10.7018,0.3026,0.1930,0.1261
"Norwich","Swansea",8,16,5,13,1,1,0.0592,1.5921,10.6316,0.0526,1.3910,9.9135,0.2566,0.3083,0.1505
"Reading","Southampton",5,11,0,0,0,1,0.0789,1.2807,10.6754,0.0737,1.3816,11.9921,0.2807,0.3421,0.1411
"Stoke","Aston Villa",16,11,3,7,0,1,0.0789,1.8105,11.7605,0.0702,1.6509,12.3825,0.3053,0.3070,0.1526
"West Brom","Arsenal",7,15,2,8,0,1,0.0622,1.6196,11.3469,0.0882,1.5186,11.0464,0.2536,0.5728,0.1442
"Chelsea","Sunderland",9,15,0,2,0,1,0.0882,1.6115,11.1981,0.0959,1.8233,12.2895,0.5913,0.2387,0.1633
"Liverpool","West Ham",8,4,0,1,0,0,0.0604,1.3607,10.9412,0.0789,1.7491,11.8281,0.5217,0.3123,0.1677
"Newcastle","Fulham",13,11,2,6,0,0,0.1018,1.5579,12.0000,0.0636,1.4254,11.5987,0.3544,0.3026,0.1614
"QPR","Wigan",9,12,4,7,0,0,0.1316,1.6754,10.7018,0.0888,1.7039,12.1382,0.1930,0.2796,0.1508
"Tottenham","Everton",14,8,1,3,1,1,0.0743,1.4907,11.2771,0.0851,1.5139,12.1517,0.4644,0.3824,0.1594
"Man United","Man City",13,18,3,11,0,0,0.0604,1.5062,11.1223,0.0855,1.6201,11.5378,0.6362,0.4951,0.1695
"Arsenal","Norwich",8,10,1,4,0,0,0.0882,1.5186,11.0464,0.0592,1.5921,10.6316,0.5728,0.2566,0.1411
"Aston Villa","Fulham",5,15,1,4,0,0,0.0702,1.6509,12.3825,0.0636,1.4254,11.5987,0.3070,0.3026,0.1508
"Everton","QPR",6,12,3,9,1,0,0.0851,1.5139,12.1517,0.1316,1.6754,10.7018,0.3824,0.1930,0.1450
"Reading","Liverpool",9,8,2,5,0,0,0.0789,1.2807,10.6754,0.0604,1.3607,10.9412,0.2807,0.5217,0.1526
"Southampton","West Ham",9,18,2,7,0,0,0.0737,1.3816,11.9921,0.0789,1.7491,11.8281,0.3421,0.3123,0.1695
"Newcastle","Sunderland",14,7,3,8,0,1,0.1018,1.5579,12.0000,0.0959,1.8233,12.2895,0.3544,0.2387,0.1442
"Stoke","Man United",9,9,1,3,0,1,0.0789,1.8105,11.7605,0.0604,1.5062,11.1223,0.3053,0.6362,0.1610
"Arsenal","Everton",11,12,2,7,0,0,0.0882,1.5186,11.0464,0.0851,1.5139,12.1517,0.5728,0.3824,0.1633
"Fulham","Chelsea",11,11,2,5,0,2,0.0636,1.4254,11.5987,0.0882,1.6115,11.1981,0.3026,0.5913,0.1695
"Man City","Wigan",12,5,2,5,0,0,0.0855,1.6201,11.5378,0.0888,1.7039,12.1382,0.4951,0.2796,0.1610
"West Ham","Man United",9,7,1,2,1,1,0.0789,1.7491,11.8281,0.0604,1.5062,11.1223,0.3123,0.6362,0.1261
"Fulham","Arsenal",13,8,2,2,0,1,0.0636,1.4254,11.5987,0.0882,1.5186,11.0464,0.3026,0.5728,0.1594
"Norwich","Reading",8,12,2,7,0,0,0.0592,1.5921,10.6316,0.0789,1.2807,10.6754,0.2566,0.2807,0.1695
"QPR","Stoke",8,14,1,4,0,1,0.1316,1.6754,10.7018,0.0789,1.8105,11.7605,0.1930,0.3053,0.1309
"Sunderland","Everton",6,15,1,4,1,0,0.0959,1.8233,12.2895,0.0851,1.5139,12.1517,0.2387,0.3824,0.1508
"Swansea","Southampton",11,13,0,0,0,0,0.0526,1.3910,9.9135,0.0737,1.3816,11.9921,0.3083,0.3421,0.1002
"West Brom","Newcastle",9,10,0,2,0,1,0.0622,1.6196,11.3469,0.1018,1.5579,12.0000,0.2536,0.3544,0.1411
"West Ham","Wigan",12,11,3,7,1,0,0.0789,1.7491,11.8281,0.0888,1.7039,12.1382,0.3123,0.2796,0.1633
"Liverpool","Chelsea",8,11,5,12,0,1,0.0604,1.3607,10.9412,0.0882,1.6115,11.1981,0.5217,0.5913,0.1614
"Tottenham","Man City",11,10,3,9,0,1,0.0743,1.4907,11.2771,0.0855,1.6201,11.5378,0.4644,0.4951,0.1450
"Man United","Aston Villa",10,6,1,2,3,0,0.0604,1.5062,11.1223,0.0702,1.6509,12.3825,0.6362,0.3070,0.1677
"Everton","Fulham",12,16,1,5,1,0,0.0851,1.5139,12.1517,0.0636,1.4254,11.5987,0.3824,0.3026,0.1610
"Man City","West Ham",9,7,1,5,1,0,0.0855,1.6201,11.5378,0.0789,1.7491,11.8281,0.4951,0.3123,0.1442
"Newcastle","Liverpool",14,7,5,8,0,2,0.1018,1.5579,12.0000,0.0604,1.3607,10.9412,0.3544,0.5217,0.1594
"Southampton","West Brom",9,11,6,6,0,1,0.0737,1.3816,11.9921,0.0622,1.6196,11.3469,0.3421,0.2536,0.1516
"Stoke","Norwich",10,8,4,10,0,0,0.0789,1.8105,11.7605,0.0592,1.5921,10.6316,0.3053,0.2566,0.1677
"Wigan","Tottenham",12,10,3,7,1,1,0.0888,1.7039,12.1382,0.0743,1.4907,11.2771,0.2796,0.4644,0.1564
"Arsenal","Man United",12,10,3,11,1,1,0.0882,1.5186,11.0464,0.0604,1.5062,11.1223,0.5728,0.6362,0.1508
"Chelsea","Swansea",9,10,1,5,2,0,0.0882,1.6115,11.1981,0.0526,1.3910,9.9135,0.5913,0.3083,0.1526
"Reading","QPR",12,14,0,2,0,0,0.0789,1.2807,10.6754,0.1316,1.6754,10.7018,0.2807,0.1930,0.1614
"Aston Villa","Sunderland",10,15,0,3,2,1,0.0702,1.6509,12.3825,0.0959,1.8233,12.2895,0.3070,0.2387,0.1261
"Fulham","Reading",14,7,2,5,0,1,0.0636,1.4254,11.5987,0.0789,1.2807,10.6754,0.3026,0.2807,0.1633
"Norwich","Aston Villa",15,13,2,7,0,0,0.0592,1.5921,10.6316,0.0702,1.6509,12.3825,0.2566,0.3070,0.1614
"QPR","Arsenal",8,6,2,5,0,1,0.1316,1.6754,10.7018,0.0882,1.5186,11.0464,0.1930,0.5728,0.1610
"Swansea","Man City",9,10,0,0,0,0,0.0526,1.3910,9.9135,0.0855,1.6201,11.5378,0.3083,0.4951,0.1411
"Tottenham","Southampton",8,9,1,3,0,0,0.0743,1.4907,11.2771,0.0737,1.3816,11.9921,0.4644,0.3421,0.1526
"West Brom","Wigan",9,7,4,11,1,1,0.0622,1.6196,11.3469,0.0888,1.7039,12.1382,0.2536,0.2796,0.1261
"West Ham","Newcastle",12,12,1,3,0,0,0.0789,1.7491,11.8281,0.1018,1.5579,12.0000,0.3123,0.3544,0.1508
"Liverpool","Everton",10,10,1,4,0,0,0.0604,1.3607,10.9412,0.0851,1.5139,12.1517,0.5217,0.3824,0.1505
"Man United","Chelsea",14,9,4,5,0,0,0.0604,1.5062,11.1223,0.0882,1.6115,11.1981,0.6362,0.5913,0.1442
"Sunderland","Stoke",6,12,4,6,0,1,0.0959,1.8233,12.2895,0.0789,1.8105,11.7605,0.2387,0.3053,0.1450
"Man City","West Brom",10,9,2,5,1,0,0.0855,1.6201,11.5378,0.0622,1.6196,11.3469,0.4951,0.2536,0.1508
"Wigan","Swansea",14,13,2,6,1,0,0.0888,1.7039,12.1382,0.0526,1.3910,9.9135,0.2796,0.3083,0.1614
"Chelsea","Tottenham",6,16,1,4,2,1,0.0882,1.6115,11.1981,0.0743,1.4907,11.2771,0.5913,0.4644,0.1695
"Aston Villa","Chelsea",13,8,4,7,1,0,0.0702,1.6509,12.3825,0.0882,1.6115,11.1981,0.3070,0.5913,0.1450
"Everton","West Ham",8,11,1,4,1,0,0.0851,1.5139,12.1517,0.0789,1.7491,11.8281,0.3824,0.3123,0.1508
